x_cm,z_cm,inside_domain,ks_cm_per_day,head_cm,theta
57.842696629213485,10.011235955056181,1,45.0,-374.61972,0.15949532
58.95505617977528,10.011235955056181,1,45.0,-360.08157,0.16128953
60.06741573033708,10.011235955056181,1,45.0,-345.87698,0.16315234
61.17977528089888,10.011235955056181,1,45.0,-332.0145,0.16508588
62.29213483146068,10.011235955056181,1,45.0,-318.49872,0.16709274
63.40449438202248,10.011235955056181,1,45.0,-305.3374,0.16917485
64.51685393258427,10.011235955056181,1,45.0,-292.5338,0.17133476
65.62921348314607,10.011235955056181,1,45.0,-280.0921,0.17357466
66.74157303370787,10.011235955056181,1,45.0,-268.0145,0.17589694
67.85393258426967,10.011235955056181,1,45.0,-256.30316,0.17830381
68.96629213483146,10.011235955056181,1,45.0,-244.95892,0.18079746
70.07865168539327,10.011235955056181,1,45.0,-233.98196,0.18337998
71.19101123595506,10.011235955056181,1,45.0,-223.3713,0.18605348
72.30337078651685,10.011235955056181,1,45.0,-213.12561,0.1888198
73.41573033707866,10.011235955056181,1,45.0,-203.24199,0.19168085
74.52808988764045,10.011235955056181,1,45.0,-193.71712,0.19463837
75.64044943820225,10.011235955056181,1,45.0,-184.54796,0.19769353
76.75280898876404,10.011235955056181,1,45.0,-175.72981,0.20084757
77.86516853932585,10.011235955056181,1,45.0,-167.25621,0.20410195
78.97752808988764,10.011235955056181,1,45.0,-159.1223,0.2074571
80.08988764044945,10.011235955056181,1,45.0,-151.32129,0.21091357
81.20224719101124,10.011235955056181,1,45.0,-143.8469,0.21447119
82.31460674157304,10.011235955056181,1,45.0,-136.6913,0.21812993
83.42696629213484,10.011235955056181,1,45.0,-129.84712,0.22188887
84.53932584269663,10.011235955056181,1,45.0,-123.306305,0.22574684
85.65168539325843,10.011235955056181,1,45.0,-117.060455,0.22970214
86.76404494382022,10.011235955056181,1,45.0,-111.10121,0.2337524
87.87640449438203,10.011235955056181,1,45.0,-105.41959,0.23789495
88.98876404494382,10.011235955056181,1,45.0,-100.006966,0.24212614
90.10112359550563,10.011235955056181,1,45.0,-94.85434,0.24644184
91.21348314606742,10.011235955056181,1,45.0,-89.95247,0.2508374
92.32584269662922,10.011235955056181,1,45.0,-85.29261,0.255307
93.43820224719101,10.011235955056181,0,,,
94.55056179775282,10.011235955056181,0,,,
95.66292134831461,10.011235955056181,0,,,
96.7752808988764,10.011235955056181,0,,,
97.88764044943821,10.011235955056181,0,,,
99.0,10.011235955056181,0,,,
0.0,11.123595505617978,1,20.085536923187668,-1251.6827,0.1196876
1.1123595505617978,11.123595505617978,1,20.085536923187668,-1236.1703,0.11997897
2.2247191011235956,11.123595505617978,1,20.085536923187668,-1220.4985,0.12027916
3.3370786516853936,11.123595505617978,1,20.085536923187668,-1204.6876,0.12058815
4.449438202247191,11.123595505617978,1,20.085536923187668,-1188.721,0.12090665
5.561797752808989,11.123595505617978,1,20.085536923187668,-1172.608,0.12123488
6.674157303370787,11.123595505617978,1,20.085536923187668,-1156.3451,0.121573344
7.786516853932585,11.123595505617978,1,20.085536923187668,-1139.9397,0.12192236
8.898876404494382,11.123595505617978,1,20.085536923187668,-1123.3888,0.12228246
10.011235955056181,11.123595505617978,1,20.085536923187668,-1106.695,0.12265411
11.123595505617978,11.123595505617978,1,20.085536923187668,-1089.8605,0.12303783
12.235955056179776,11.123595505617978,1,20.085536923187668,-1072.8921,0.12343402
13.348314606741575,11.123595505617978,1,20.085536923187668,-1055.7911,0.12384328
14.460674157303371,11.123595505617978,1,20.085536923187668,-1038.5557,0.12426631
15.57303370786517,11.123595505617978,1,20.085536923187668,-1021.1967,0.12470353
16.685393258426966,11.123595505617978,1,20.085536923187668,-1003.7163,0.12515563
17.797752808988765,11.123595505617978,1,20.085536923187668,-986.11743,0.1256233
18.910112359550563,11.123595505617978,1,20.085536923187668,-968.4115,0.12610707
20.022471910112362,11.123595505617978,1,20.085536923187668,-950.59906,0.1266078
21.134831460674157,11.123595505617978,1,20.085536923187668,-932.6899,0.12712616
22.247191011235955,11.123595505617978,1,20.085536923187668,-914.6906,0.12766291
23.359550561797754,11.123595505617978,1,20.085536923187668,-896.6089,0.12821887
24.471910112359552,11.123595505617978,1,20.085536923187668,-878.45306,0.12879488
25.58426966292135,11.123595505617978,1,20.085536923187668,-860.23285,0.12939179
26.69662921348315,11.123595505617978,1,20.085536923187668,-841.95886,0.13001049
27.808988764044944,11.123595505617978,1,20.085536923187668,-823.64014,0.13065195
28.921348314606742,11.123595505617978,1,20.085536923187668,-805.2882,0.13131711
30.03370786516854,11.123595505617978,1,20.085536923187668,-786.9132,0.13200706
31.14606741573034,11.123595505617978,1,20.085536923187668,-768.53235,0.13272266
32.258426966292134,11.123595505617978,1,20.085536923187668,-750.15063,0.13346529
33.37078651685393,11.123595505617978,1,20.085536923187668,-731.7881,0.1342358
34.48314606741573,11.123595505617978,1,20.085536923187668,-713.4533,0.13503559
35.59550561797753,11.123595505617978,1,20.085536923187668,-695.16284,0.13586576
36.70786516853933,11.123595505617978,1,20.085536923187668,-676.9292,0.13672768
37.82022471910113,11.123595505617978,1,20.085536923187668,-658.7685,0.13762255
38.932584269662925,11.123595505617978,1,20.085536923187668,-640.6959,0.13855174
40.044943820224724,11.123595505617978,1,20.085536923187668,-622.72314,0.13951685
41.15730337078652,11.123595505617978,1,20.085536923187668,-604.86914,0.14051911
42.26966292134831,11.123595505617978,1,20.085536923187668,-587.14777,0.1415601
43.38202247191011,11.123595505617978,1,20.085536923187668,-569.5723,0.1426415
44.49438202247191,11.123595505617978,1,20.085536923187668,-552.16113,0.14376473
45.60674157303371,11.123595505617978,1,45.0,-534.927,0.14493158
46.71910112359551,11.123595505617978,1,45.0,-517.8844,0.14614382
47.831460674157306,11.123595505617978,1,45.0,-501.04755,0.14740321
48.943820224719104,11.123595505617978,1,45.0,-484.43298,0.14871141
50.0561797752809,11.123595505617978,1,45.0,-468.0523,0.15007046
51.1685393258427,11.123595505617978,1,45.0,-451.91837,0.15148231
52.2808988764045,11.123595505617978,1,45.0,-436.04584,0.1529488
53.3932584269663,11.123595505617978,1,45.0,-420.44498,0.1544721
54.50561797752809,11.123595505617978,1,45.0,-405.1283,0.1560542
55.61797752808989,11.123595505617978,1,45.0,-390.1063,0.15769722
56.73033707865169,11.123595505617978,1,45.0,-375.3888,0.15940335
57.842696629213485,11.123595505617978,1,45.0,-360.98483,0.16117486
58.95505617977528,11.123595505617978,1,45.0,-346.90353,0.16301385
60.06741573033708,11.123595505617978,1,45.0,-333.1519,0.16492267
61.17977528089888,11.123595505617978,1,45.0,-319.73767,0.16690344
62.29213483146068,11.123595505617978,1,45.0,-306.6658,0.16895857
63.40449438202248,11.123595505617978,1,45.0,-293.94046,0.17109054
64.51685393258427,11.123595505617978,1,45.0,-281.5675,0.17330128
65.62921348314607,11.123595505617978,1,45.0,-269.54877,0.1755933
66.74157303370787,11.123595505617978,1,45.0,-257.88766,0.17796862
67.85393258426967,11.123595505617978,1,45.0,-246.58415,0.18042973
68.96629213483146,11.123595505617978,1,45.0,-235.6393,0.18297863
70.07865168539327,11.123595505617978,1,45.0,-225.05313,0.1856173
71.19101123595506,11.123595505617978,1,45.0,-214.82452,0.18834764
72.30337078651685,11.123595505617978,1,45.0,-204.95093,0.19117168
73.41573033707866,11.123595505617978,1,45.0,-195.42982,0.19409105
74.52808988764045,11.123595505617978,1,45.0,-186.25827,0.19710705
75.64044943820225,11.123595505617978,1,45.0,-177.43082,0.2002215
76.75280898876404,11.123595505617978,1,45.0,-168.94421,0.20343494
77.86516853932585,11.123595505617978,1,45.0,-160.79214,0.20674852
78.97752808988764,11.123595505617978,1,45.0,-152.9693,0.21016252
80.08988764044945,11.123595505617978,1,45.0,-145.46869,0.21367738
81.20224719101124,11.123595505617978,1,45.0,-138.2837,0.21729282
82.31460674157304,11.123595505617978,1,45.0,-131.40729,0.22100812
83.42696629213484,11.123595505617978,1,45.0,-124.83132,0.22482252
84.53932584269663,11.123595505617978,1,45.0,-118.54848,0.2287341
85.65168539325843,11.123595505617978,1,45.0,-112.55007,0.23274115
86.76404494382022,11.123595505617978,1,45.0,-106.82823,0.23684064
87.87640449438203,11.123595505617978,1,45.0,-101.37373,0.24102977
88.98876404494382,11.123595505617978,1,45.0,-96.17842,0.24530429
90.10112359550563,11.123595505617978,1,45.0,-91.23314,0.24965999
91.21348314606742,11.123595505617978,1,45.0,-86.52926,0.25409147
92.32584269662922,11.123595505617978,0,,,
93.43820224719101,11.123595505617978,0,,,
94.55056179775282,11.123595505617978,0,,,
95.66292134831461,11.123595505617978,0,,,
96.7752808988764,11.123595505617978,0,,,
97.88764044943821,11.123595505617978,0,,,
99.0,11.123595505617978,0,,,
0.0,12.235955056179776,1,20.085536923187668,-1214.7435,0.12039091
1.1123595505617978,12.235955056179776,1,20.085536923187668,-1199.7804,0.12068534
2.2247191011235956,12.235955056179776,1,20.085536923187668,-1184.6581,0.12098876
3.3370786516853936,12.235955056179776,1,20.085536923187668,-1169.3689,0.12130171
4.449438202247191,12.235955056179776,1,20.085536923187668,-1153.9171,0.121624514
5.561797752808989,12.235955056179776,1,20.085536923187668,-1138.3134,0.12195738
6.674157303370787,12.235955056179776,1,20.085536923187668,-1122.5475,0.12230098
7.786516853932585,12.235955056179776,1,20.085536923187668,-1106.6263,0.12265566
8.898876404494382,12.235955056179776,1,20.085536923187668,-1090.5519,0.123021886
10.011235955056181,12.235955056179776,1,20.085536923187668,-1074.3265,0.12340015
11.123595505617978,12.235955056179776,1,20.085536923187668,-1057.9567,0.12379089
12.235955056179776,12.235955056179776,1,20.085536923187668,-1041.4418,0.12419471
13.348314606741575,12.235955056179776,1,20.085536923187668,-1024.784,0.12461223
14.460674157303371,12.235955056179776,1,20.085536923187668,-1007.99457,0.12504384
15.57303370786517,12.235955056179776,1,20.085536923187668,-991.07275,0.12549031
16.685393258426966,12.235955056179776,1,20.085536923187668,-974.02576,0.1259522
17.797752808988765,12.235955056179776,1,20.085536923187668,-956.8581,0.12643021
18.910112359550563,12.235955056179776,1,20.085536923187668,-939.5785,0.12692496
20.022471910112362,12.235955056179776,1,20.085536923187668,-922.18994,0.1274373
21.134831460674157,12.235955056179776,1,20.085536923187668,-904.70166,0.12796791
22.247191011235955,12.235955056179776,1,20.085536923187668,-887.12366,0.12851752
23.359550561797754,12.235955056179776,1,20.085536923187668,-869.46124,0.12908705
24.471910112359552,12.235955056179776,1,20.085536923187668,-851.7276,0.1296772
25.58426966292135,12.235955056179776,1,20.085536923187668,-833.92847,0.13028899
26.69662921348315,12.235955056179776,1,20.085536923187668,-816.0763,0.13092329
27.808988764044944,12.235955056179776,1,20.085536923187668,-798.18024,0.13158108
28.921348314606742,12.235955056179776,1,20.085536923187668,-780.2535,0.13226332
30.03370786516854,12.235955056179776,1,20.085536923187668,-762.30505,0.13297114
31.14606741573034,12.235955056179776,1,20.085536923187668,-744.3516,0.13370544
32.258426966292134,12.235955056179776,1,20.085536923187668,-726.4039,0.13446742
33.37078651685393,12.235955056179776,1,20.085536923187668,-708.4749,0.13525826
34.48314606741573,12.235955056179776,1,20.085536923187668,-690.57874,0.13607913
35.59550561797753,12.235955056179776,1,20.085536923187668,-672.72705,0.13693142
36.70786516853933,12.235955056179776,1,20.085536923187668,-654.9376,0.1378162
37.82022471910113,12.235955056179776,1,20.085536923187668,-637.2253,0.13873485
38.932584269662925,12.235955056179776,1,20.085536923187668,-619.6013,0.13968888
40.044943820224724,12.235955056179776,1,20.085536923187668,-602.08307,0.14067963
41.15730337078652,12.235955056179776,1,20.085536923187668,-584.68445,0.14170864
42.26966292134831,12.235955056179776,1,20.085536923187668,-567.42053,0.14277744
43.38202247191011,12.235955056179776,1,20.085536923187668,-550.30804,0.14388749
44.49438202247191,12.235955056179776,1,20.085536923187668,-533.35803,0.14504069
45.60674157303371,12.235955056179776,1,45.0,-516.5893,0.14623845
46.71910112359551,12.235955056179776,1,45.0,-500.01245,0.14748275
47.831460674157306,12.235955056179776,1,45.0,-483.64478,0.14877519
48.943820224719104,12.235955056179776,1,45.0,-467.49802,0.15011773
50.0561797752809,12.235955056179776,1,45.0,-451.58597,0.15151222
51.1685393258427,12.235955056179776,1,45.0,-435.9207,0.15296069
52.2808988764045,12.235955056179776,1,45.0,-420.51477,0.1544651
53.3932584269663,12.235955056179776,1,45.0,-405.38028,0.15602744
54.50561797752809,12.235955056179776,1,45.0,-390.52728,0.15764986
55.61797752808989,12.235955056179776,1,45.0,-375.9667,0.15933445
56.73033707865169,12.235955056179776,1,45.0,-361.70798,0.16108337
57.842696629213485,12.235955056179776,1,45.0,-347.75946,0.16289884
58.95505617977528,12.235955056179776,1,45.0,-334.12872,0.16478315
60.06741573033708,12.235955056179776,1,45.0,-320.82367,0.16673842
61.17977528089888,12.235955056179776,1,45.0,-307.8496,0.16876705
62.29213483146068,12.235955056179776,1,45.0,-295.21225,0.17087126
63.40449438202248,12.235955056179776,1,45.0,-282.91617,0.17305326
64.51685393258427,12.235955056179776,1,45.0,-270.9644,0.17531541
65.62921348314607,12.235955056179776,1,45.0,-259.3605,0.17765981
66.74157303370787,12.235955056179776,1,45.0,-248.10573,0.1800887
67.85393258426967,12.235955056179776,1,45.0,-237.20053,0.18260434
68.96629213483146,12.235955056179776,1,45.0,-226.64581,0.18520865
70.07865168539327,12.235955056179776,1,45.0,-216.44087,0.18790352
71.19101123595506,12.235955056179776,1,45.0,-206.5835,0.19069107
72.30337078651685,12.235955056179776,1,45.0,-197.07185,0.19357285
73.41573033707866,12.235955056179776,1,45.0,-187.90332,0.19655034
74.52808988764045,12.235955056179776,1,45.0,-179.07346,0.19962513
75.64044943820225,12.235955056179776,1,45.0,-170.57863,0.20279816
76.75280898876404,12.235955056179776,1,45.0,-162.41357,0.20607048
77.86516853932585,12.235955056179776,1,45.0,-154.57301,0.20944262
78.97752808988764,12.235955056179776,1,45.0,-147.05106,0.2129148
80.08988764044945,12.235955056179776,1,45.0,-139.84073,0.21648726
81.20224719101124,12.235955056179776,1,45.0,-132.93613,0.22015902
82.31460674157304,12.235955056179776,1,45.0,-126.328995,0.22392976
83.42696629213484,12.235955056179776,1,45.0,-120.01237,0.22779778
84.53932584269663,12.235955056179776,1,45.0,-113.978096,0.23176143
85.65168539325843,12.235955056179776,1,45.0,-108.21832,0.23581815
86.76404494382022,12.235955056179776,1,45.0,-102.72493,0.23996478
87.87640449438203,12.235955056179776,1,45.0,-97.48933,0.24419785
88.98876404494382,12.235955056179776,1,45.0,-92.50297,0.24851316
90.10112359550563,12.235955056179776,1,45.0,-87.75746,0.25290558
91.21348314606742,12.235955056179776,0,,,
92.32584269662922,12.235955056179776,0,,,
93.43820224719101,12.235955056179776,0,,,
94.55056179775282,12.235955056179776,0,,,
95.66292134831461,12.235955056179776,0,,,
96.7752808988764,12.235955056179776,0,,,
97.88764044943821,12.235955056179776,0,,,
99.0,12.235955056179776,0,,,
0.0,13.348314606741575,1,20.085536923187668,-1177.9639,0.121125005
1.1123595505617978,13.348314606741575,1,20.085536923187668,-1163.5576,0.121422336
2.2247191011235956,13.348314606741575,1,20.085536923187668,-1148.9718,0.12172925
3.3370786516853936,13.348314606741575,1,20.085536923187668,-1134.2162,0.122045964
4.449438202247191,13.348314606741575,1,20.085536923187668,-1119.2823,0.122373074
5.561797752808989,13.348314606741575,1,20.085536923187668,-1104.1832,0.12271078
6.674157303370787,13.348314606741575,1,20.085536923187668,-1088.9213,0.12305951
7.786516853932585,13.348314606741575,1,20.085536923187668,-1073.4897,0.123419896
8.898876404494382,13.348314606741575,1,20.085536923187668,-1057.8997,0.12379226
10.011235955056181,13.348314606741575,1,20.085536923187668,-1042.1537,0.1241771
11.123595505617978,13.348314606741575,1,20.085536923187668,-1026.2495,0.12457508
12.235955056179776,13.348314606741575,1,20.085536923187668,-1010.1974,0.12498659
13.348314606741575,13.348314606741575,1,20.085536923187668,-993.9991,0.12541226
14.460674157303371,13.348314606741575,1,20.085536923187668,-977.6594,0.1258527
15.57303370786517,13.348314606741575,1,20.085536923187668,-961.1841,0.12630852
16.685393258426966,13.348314606741575,1,20.085536923187668,-944.57825,0.12678036
17.797752808988765,13.348314606741575,1,20.085536923187668,-927.8517,0.12726885
18.910112359550563,13.348314606741575,1,20.085536923187668,-911.00726,0.12777478
20.022471910112362,13.348314606741575,1,20.085536923187668,-894.05585,0.12829877
21.134831460674157,13.348314606741575,1,20.085536923187668,-877.002,0.12884171
22.247191011235955,13.348314606741575,1,20.085536923187668,-859.8543,0.12940441
23.359550561797754,13.348314606741575,1,20.085536923187668,-842.62317,0.12998763
24.471910112359552,13.348314606741575,1,20.085536923187668,-825.3196,0.13059221
25.58426966292135,13.348314606741575,1,20.085536923187668,-807.951,0.13121915
26.69662921348315,13.348314606741575,1,20.085536923187668,-790.5316,0.13186923
27.808988764044944,13.348314606741575,1,20.085536923187668,-773.0678,0.13254364
28.921348314606742,13.348314606741575,1,20.085536923187668,-755.5747,0.13324325
30.03370786516854,13.348314606741575,1,20.085536923187668,-738.0637,0.13396913
31.14606741573034,13.348314606741575,1,20.085536923187668,-720.54755,0.1347224
32.258426966292134,13.348314606741575,1,20.085536923187668,-703.0403,0.13550413
33.37078651685393,13.348314606741575,1,20.085536923187668,-685.55426,0.13631554
34.48314606741573,13.348314606741575,1,20.085536923187668,-668.1016,0.13715796
35.59550561797753,13.348314606741575,1,20.085536923187668,-650.6985,0.13803254
36.70786516853933,13.348314606741575,1,20.085536923187668,-633.3596,0.13894059
37.82022471910113,13.348314606741575,1,20.085536923187668,-616.09924,0.13988346
38.932584269662925,13.348314606741575,1,20.085536923187668,-598.9298,0.1408627
40.044943820224724,13.348314606741575,1,20.085536923187668,-581.86926,0.14187959
41.15730337078652,13.348314606741575,1,20.085536923187668,-564.93085,0.14293571
42.26966292134831,13.348314606741575,1,20.085536923187668,-548.1286,0.14403269
43.38202247191011,13.348314606741575,1,20.085536923187668,-531.47784,0.14517209
44.49438202247191,13.348314606741575,1,20.085536923187668,-514.99457,0.14635547
45.60674157303371,13.348314606741575,1,45.0,-498.69,0.14758477
46.71910112359551,13.348314606741575,1,45.0,-482.58093,0.14886151
47.831460674157306,13.348314606741575,1,45.0,-466.68018,0.15018761
48.943820224719104,13.348314606741575,1,45.0,-451.0,0.15156502
50.0561797752809,13.348314606741575,1,45.0,-435.55396,0.15299556
51.1685393258427,13.348314606741575,1,45.0,-420.35437,0.1544812
52.2808988764045,13.348314606741575,1,45.0,-405.41315,0.15602393
53.3932584269663,13.348314606741575,1,45.0,-390.74017,0.15762594
54.50561797752809,13.348314606741575,1,45.0,-376.34695,0.1592892
55.61797752808989,13.348314606741575,1,45.0,-362.24255,0.16101591
56.73033707865169,13.348314606741575,1,45.0,-348.43652,0.16280818
57.842696629213485,13.348314606741575,1,45.0,-334.93652,0.16466823
58.95505617977528,13.348314606741575,1,45.0,-321.75024,0.16659829
60.06741573033708,13.348314606741575,1,45.0,-308.8833,0.16860071
61.17977528089888,13.348314606741575,1,45.0,-296.34222,0.1706776
62.29213483146068,13.348314606741575,1,45.0,-284.1317,0.17283122
63.40449438202248,13.348314606741575,1,45.0,-272.256,0.17506377
64.51685393258427,13.348314606741575,1,45.0,-260.717,0.1773777
65.62921348314607,13.348314606741575,1,45.0,-249.5178,0.179775
66.74157303370787,13.348314606741575,1,45.0,-238.66034,0.1822577
67.85393258426967,13.348314606741575,1,45.0,-228.14409,0.18482809
68.96629213483146,13.348314606741575,1,45.0,-217.96938,0.18748803
70.07865168539327,13.348314606741575,1,45.0,-208.13507,0.19023943
71.19101123595506,13.348314606741575,1,45.0,-198.63957,0.19308397
72.30337078651685,13.348314606741575,1,45.0,-189.48004,0.19602334
73.41573033707866,13.348314606741575,1,45.0,-180.65308,0.19905907
74.52808988764045,13.348314606741575,1,45.0,-172.15562,0.20219205
75.64044943820225,13.348314606741575,1,45.0,-163.98286,0.20542344
76.75280898876404,13.348314606741575,1,45.0,-156.1298,0.20875388
77.86516853932585,13.348314606741575,1,45.0,-148.5906,0.2121839
78.97752808988764,13.348314606741575,1,45.0,-141.35944,0.21571353
80.08988764044945,13.348314606741575,1,45.0,-134.4303,0.2193422
81.20224719101124,13.348314606741575,1,45.0,-127.79576,0.22306946
82.31460674157304,13.348314606741575,1,45.0,-121.449036,0.2268939
83.42696629213484,13.348314606741575,1,45.0,-115.38225,0.2308141
84.53932584269663,13.348314606741575,1,45.0,-109.58809,0.23482758
85.65168539325843,13.348314606741575,1,45.0,-104.058205,0.2389318
86.76404494382022,13.348314606741575,1,45.0,-98.78493,0.24312314
87.87640449438203,13.348314606741575,1,45.0,-93.75993,0.2473976
88.98876404494382,13.348314606741575,1,45.0,-88.97489,0.25175053
90.10112359550563,13.348314606741575,1,45.0,-84.42129,0.2561767
91.21348314606742,13.348314606741575,0,,,
92.32584269662922,13.348314606741575,0,,,
93.43820224719101,13.348314606741575,0,,,
94.55056179775282,13.348314606741575,0,,,
95.66292134831461,13.348314606741575,0,,,
96.7752808988764,13.348314606741575,0,,,
97.88764044943821,13.348314606741575,0,,,
99.0,13.348314606741575,0,,,
0.0,14.460674157303371,1,20.085536923187668,-1141.4071,0.12189082
1.1123595505617978,14.460674157303371,1,20.085536923187668,-1127.5463,0.122191235
2.2247191011235956,14.460674157303371,1,20.085536923187668,-1113.5049,0.12250146
3.3370786516853936,14.460674157303371,1,20.085536923187668,-1099.2792,0.12282202
4.449438202247191,14.460674157303371,1,20.085536923187668,-1084.8694,0.12315336
5.561797752808989,14.460674157303371,1,20.085536923187668,-1070.2815,0.12349584
6.674157303370787,14.460674157303371,1,20.085536923187668,-1055.5204,0.12384984
7.786516853932585,14.460674157303371,1,20.085536923187668,-1040.586,0.12421591
8.898876404494382,14.460674157303371,1,20.085536923187668,-1025.483,0.124594495
10.011235955056181,14.460674157303371,1,20.085536923187668,-1010.2167,0.12498608
11.123595505617978,14.460674157303371,1,20.085536923187668,-994.79,0.12539122
12.235955056179776,14.460674157303371,1,20.085536923187668,-979.20514,0.12581053
13.348314606741575,14.460674157303371,1,20.085536923187668,-963.4693,0.12624456
14.460674157303371,14.460674157303371,1,20.085536923187668,-947.58905,0.12669386
15.57303370786517,14.460674157303371,1,20.085536923187668,-931.57025,0.12715907
16.685393258426966,14.460674157303371,1,20.085536923187668,-915.41626,0.12764096
17.797752808988765,14.460674157303371,1,20.085536923187668,-899.1379,0.12814006
18.910112359550563,14.460674157303371,1,20.085536923187668,-882.7394,0.12865724
20.022471910112362,14.460674157303371,1,20.085536923187668,-866.2293,0.1291932
21.134831460674157,14.460674157303371,1,20.085536923187668,-849.6151,0.12974876
22.247191011235955,14.460674157303371,1,20.085536923187668,-832.91034,0.1303246
23.359550561797754,14.460674157303371,1,20.085536923187668,-816.1206,0.13092169
24.471910112359552,14.460674157303371,1,20.085536923187668,-799.25616,0.1315409
25.58426966292135,14.460674157303371,1,20.085536923187668,-782.3286,0.1321831
26.69662921348315,14.460674157303371,1,20.085536923187668,-765.3478,0.13284934
27.808988764044944,14.460674157303371,1,20.085536923187668,-748.3261,0.13354053
28.921348314606742,14.460674157303371,1,20.085536923187668,-731.27637,0.1342577
30.03370786516854,14.460674157303371,1,20.085536923187668,-714.20996,0.13500196
31.14606741573034,14.460674157303371,1,20.085536923187668,-697.13824,0.1357745
32.258426966292134,14.460674157303371,1,20.085536923187668,-680.0772,0.13657632
33.37078651685393,14.460674157303371,1,20.085536923187668,-663.0403,0.13740864
34.48314606741573,14.460674157303371,1,20.085536923187668,-646.03815,0.13827291
35.59550561797753,14.460674157303371,1,20.085536923187668,-629.0898,0.13917011
36.70786516853933,14.460674157303371,1,20.085536923187668,-612.20435,0.14010188
37.82022471910113,14.460674157303371,1,20.085536923187668,-595.4001,0.14106938
38.932584269662925,14.460674157303371,1,20.085536923187668,-578.6911,0.14207411
40.044943820224724,14.460674157303371,1,20.085536923187668,-562.0901,0.14311764
41.15730337078652,14.460674157303371,1,20.085536923187668,-545.6138,0.14420134
42.26966292134831,14.460674157303371,1,20.085536923187668,-529.27606,0.14532688
43.38202247191011,14.460674157303371,1,20.085536923187668,-513.0898,0.14649597
44.49438202247191,14.460674157303371,1,20.085536923187668,-497.07086,0.1477102
45.60674157303371,14.460674157303371,1,45.0,-481.23254,0.14897135
46.71910112359551,14.460674157303371,1,45.0,-465.5895,0.15028112
47.831460674157306,14.460674157303371,1,45.0,-450.15372,0.15164143
48.943820224719104,14.460674157303371,1,45.0,-434.9386,0.15305415
50.0561797752809,14.460674157303371,1,45.0,-419.9563,0.1545212
51.1685393258427,14.460674157303371,1,45.0,-405.21872,0.15604457
52.2808988764045,14.460674157303371,1,45.0,-390.73703,0.1576263
53.3932584269663,14.460674157303371,1,45.0,-376.5218,0.15926841
54.50561797752809,14.460674157303371,1,45.0,-362.5828,0.16097306
55.61797752808989,14.460674157303371,1,45.0,-348.929,0.16274239
56.73033707865169,14.460674157303371,1,45.0,-335.5691,0.16457856
57.842696629213485,14.460674157303371,1,45.0,-322.51056,0.16648377
58.95505617977528,14.460674157303371,1,45.0,-309.76062,0.16846019
60.06741573033708,14.460674157303371,1,45.0,-297.32538,0.17051002
61.17977528089888,14.460674157303371,1,45.0,-285.20908,0.17263564
62.29213483146068,14.460674157303371,1,45.0,-273.41675,0.17483917
63.40449438202248,14.460674157303371,1,45.0,-261.9517,0.17712283
64.51685393258427,14.460674157303371,1,45.0,-250.81662,0.17948881
65.62921348314607,14.460674157303371,1,45.0,-240.01363,0.18193915
66.74157303370787,14.460674157303371,1,45.0,-229.54303,0.1844761
67.85393258426967,14.460674157303371,1,45.0,-219.40591,0.18710145
68.96629213483146,14.460674157303371,1,45.0,-209.60141,0.18981716
70.07865168539327,14.460674157303371,1,45.0,-200.12794,0.19262505
71.19101123595506,14.460674157303371,1,45.0,-190.98373,0.19552669
72.30337078651685,14.460674157303371,1,45.0,-182.16635,0.19852348
73.41573033707866,14.460674157303371,1,45.0,-173.67166,0.20161688
74.52808988764045,14.460674157303371,1,45.0,-165.49603,0.20480788
75.64044943820225,14.460674157303371,1,45.0,-157.6353,0.20809707
76.75280898876404,14.460674157303371,1,45.0,-150.08408,0.21148506
77.86516853932585,14.460674157303371,1,45.0,-142.83661,0.21497211
78.97752808988764,14.460674157303371,1,45.0,-135.88715,0.21855786
80.08988764044945,14.460674157303371,1,45.0,-129.22888,0.22224194
81.20224719101124,14.460674157303371,1,45.0,-122.85557,0.22602302
82.31460674157304,14.460674157303371,1,45.0,-116.75981,0.22989973
83.42696629213484,14.460674157303371,1,45.0,-110.93404,0.23387024
84.53932584269663,14.460674157303371,1,45.0,-105.37109,0.23793161
85.65168539325843,14.460674157303371,1,45.0,-100.06292,0.2420809
86.76404494382022,14.460674157303371,1,45.0,-95.00176,0.24631417
87.87640449438203,14.460674157303371,1,45.0,-90.1794,0.25062722
88.98876404494382,14.460674157303371,1,45.0,-85.588104,0.25501457
90.10112359550563,14.460674157303371,0,,,
91.21348314606742,14.460674157303371,0,,,
92.32584269662922,14.460674157303371,0,,,
93.43820224719101,14.460674157303371,0,,,
94.55056179775282,14.460674157303371,0,,,
95.66292134831461,14.460674157303371,0,,,
96.7752808988764,14.460674157303371,0,,,
97.88764044943821,14.460674157303371,0,,,
99.0,14.460674157303371,0,,,
0.0,15.57303370786517,1,20.085536923187668,-1105.1267,0.12268947
1.1123595505617978,15.57303370786517,1,20.085536923187668,-1091.8168,0.12299277
2.2247191011235956,15.57303370786517,1,20.085536923187668,-1078.3123,0.123306416
3.3370786516853936,15.57303370786517,1,20.085536923187668,-1064.6113,0.12363092
4.449438202247191,15.57303370786517,1,20.085536923187668,-1050.7246,0.123966515
5.561797752808989,15.57303370786517,1,20.085536923187668,-1036.6512,0.12431371
